year,dept_code,macrosector,value
2008,52,SERVICIOS,1718.98
2008,54,SERVICIOS,1487.98
2008,86,SERVICIOS,445.49
2008,63,SERVICIOS,612.95
2008,66,SERVICIOS,993.58
2008,88,SERVICIOS,118.95
2008,68,SERVICIOS,2499.8
2008,70,SERVICIOS,975.71
2008,73,SERVICIOS,1575.54
2008,76,SERVICIOS,5038.62
2008,97,SERVICIOS,53.59
2008,99,SERVICIOS,120.98
2008,91,SERVICIOS,5.47
2008,05,SERVICIOS,1555.85
2008,81,SERVICIOS,13.89
2008,08,SERVICIOS,565.09
2008,11,SERVICIOS,4355.63
2008,13,SERVICIOS,214.78
2010,66,SERVICIOS,2049.27
2008,15,SERVICIOS,166.37
2008,17,SERVICIOS,206.07
2008,18,SERVICIOS,38.42
2008,85,SERVICIOS,30.22
2008,19,SERVICIOS,116.63
2008,20,SERVICIOS,90.25
2008,27,SERVICIOS,21.68
2008,23,SERVICIOS,146.25
2008,25,SERVICIOS,337.8
2008,94,SERVICIOS,2.37
2008,95,SERVICIOS,6.77
2008,41,SERVICIOS,207.15
2008,44,SERVICIOS,78.29
2008,47,SERVICIOS,151.95
2008,50,SERVICIOS,147.39
2008,52,SERVICIOS,170.08
2008,54,SERVICIOS,289.69
2008,86,SERVICIOS,23.57
2008,63,SERVICIOS,111.44
2008,66,SERVICIOS,258.79
2015,47,SERVICIOS,273.46
2008,88,SERVICIOS,5.02
2008,68,SERVICIOS,404.02
2008,70,SERVICIOS,86.82
2008,73,SERVICIOS,194.55
2008,76,SERVICIOS,975.72
2008,97,SERVICIOS,1.78
2008,99,SERVICIOS,3.19
2008,91,SERVICIOS,13.34
2008,05,SERVICIOS,6226.92
2008,81,SERVICIOS,74.37
2008,08,SERVICIOS,2065.82
2008,11,SERVICIOS,13001.0
2008,13,SERVICIOS,2220.06
2008,15,SERVICIOS,860.76
2008,17,SERVICIOS,764.21
2008,18,SERVICIOS,91.85
2008,85,SERVICIOS,299.58
2008,19,SERVICIOS,575.51
2008,20,SERVICIOS,351.78
2008,27,SERVICIOS,39.41
2008,23,SERVICIOS,436.62
2008,25,SERVICIOS,2800.1
2008,94,SERVICIOS,5.54
2008,95,SERVICIOS,13.76
2008,41,SERVICIOS,445.56
2008,44,SERVICIOS,184.29
2008,47,SERVICIOS,445.17
2008,50,SERVICIOS,615.13
2008,52,SERVICIOS,361.58
2008,54,SERVICIOS,474.49
2008,86,SERVICIOS,72.02
2008,63,SERVICIOS,213.76
2008,66,SERVICIOS,641.91
2008,88,SERVICIOS,44.05
2008,68,SERVICIOS,4992.78
2008,70,SERVICIOS,191.6
2008,73,SERVICIOS,714.44
2008,76,SERVICIOS,4448.52
2008,97,SERVICIOS,1.72
2008,99,SERVICIOS,12.37
2009,91,AGROPECUARIO,97.86
2009,05,AGROPECUARIO,4981.44
2009,81,AGROPECUARIO,609.74
2009,08,AGROPECUARIO,298.79
2009,11,AGROPECUARIO,11.41
2009,13,AGROPECUARIO,1068.18
2009,15,AGROPECUARIO,1933.01
2009,17,AGROPECUARIO,999.49
2009,18,AGROPECUARIO,404.29
2009,85,AGROPECUARIO,704.31
2009,19,AGROPECUARIO,1100.74
2009,20,AGROPECUARIO,1233.25
2009,27,AGROPECUARIO,483.3
2009,23,AGROPECUARIO,1514.98
2009,25,AGROPECUARIO,5700.01
2009,94,AGROPECUARIO,23.41
2009,95,AGROPECUARIO,109.95
2009,41,AGROPECUARIO,1530.23
2009,44,AGROPECUARIO,377.82
2009,47,AGROPECUARIO,1498.37
2009,50,AGROPECUARIO,1564.85
2009,52,AGROPECUARIO,1336.46
2009,54,AGROPECUARIO,1260.43
2009,86,AGROPECUARIO,144.46
2009,63,AGROPECUARIO,870.73
2009,66,AGROPECUARIO,683.98
2009,88,AGROPECUARIO,14.99
2009,68,AGROPECUARIO,2936.93
2009,70,AGROPECUARIO,549.54
2009,73,AGROPECUARIO,2140.85
2009,76,AGROPECUARIO,3803.97
2009,97,AGROPECUARIO,18.67
2009,99,AGROPECUARIO,159.26
2009,91,MINERO,1.0
2009,05,MINERO,2451.41
2009,81,MINERO,3299.93
2009,08,MINERO,51.69
2009,11,MINERO,304.68
2009,13,MINERO,688.68
2009,15,MINERO,1289.0
2009,17,MINERO,122.96
2009,18,MINERO,6.6
2009,85,MINERO,4493.77
2009,19,MINERO,211.18
2009,20,MINERO,3626.13
2009,27,MINERO,1026.34
2009,23,MINERO,236.2
2009,25,MINERO,452.61
2009,94,MINERO,27.82
2009,95,MINERO,2.91
2009,41,MINERO,1476.8
2009,44,MINERO,3494.46
2009,47,MINERO,22.79
2009,50,MINERO,6779.17
2009,52,MINERO,95.26
2009,54,MINERO,335.07
2009,86,MINERO,876.21
2009,63,MINERO,13.37
2009,66,MINERO,45.04
2009,88,MINERO,0.98
2009,68,MINERO,1615.36
2009,70,MINERO,25.46
2009,73,MINERO,1351.83
2009,76,MINERO,177.76
2009,97,MINERO,0.94
2009,99,MINERO,1.0
2009,91,MANUFACTURA,8.82
2009,05,MANUFACTURA,16317.65
2009,81,MANUFACTURA,154.47
2009,08,MANUFACTURA,5415.65
2009,11,MANUFACTURA,19713.46
2009,13,MANUFACTURA,4102.79
2009,15,MANUFACTURA,2406.37
2009,17,MANUFACTURA,1593.16
2009,18,MANUFACTURA,103.05
2009,85,MANUFACTURA,280.61
2009,19,MANUFACTURA,1996.25
2009,20,MANUFACTURA,464.52
2009,27,MANUFACTURA,28.27
2009,23,MANUFACTURA,1416.61
2009,25,MANUFACTURA,8402.27
2009,94,MANUFACTURA,9.66
2009,95,MANUFACTURA,8.97
2009,41,MANUFACTURA,411.98
2009,44,MANUFACTURA,49.03
2009,47,MANUFACTURA,418.36
2009,50,MANUFACTURA,591.41
2009,52,MANUFACTURA,302.22
2009,54,MANUFACTURA,798.93
2009,86,MANUFACTURA,40.78
2009,63,MANUFACTURA,274.96
2009,66,MANUFACTURA,1448.63
2009,88,MANUFACTURA,13.09
2009,68,MANUFACTURA,8327.6
2009,70,MANUFACTURA,590.37
2009,73,MANUFACTURA,1762.04
2009,76,MANUFACTURA,11480.89
2009,97,MANUFACTURA,0.38
2009,99,MANUFACTURA,28.56
2015,50,SERVICIOS,424.79
2009,91,CONSTRUCCIÓN,23.94
2009,05,CONSTRUCCIÓN,4815.18
2009,81,CONSTRUCCIÓN,253.58
2009,08,CONSTRUCCIÓN,1243.35
2009,11,CONSTRUCCIÓN,8876.52
2009,13,CONSTRUCCIÓN,1486.75
2009,15,CONSTRUCCIÓN,1179.15
2009,17,CONSTRUCCIÓN,531.05
2009,18,CONSTRUCCIÓN,202.1
2009,85,CONSTRUCCIÓN,526.84
2009,19,CONSTRUCCIÓN,482.58
2009,20,CONSTRUCCIÓN,671.16
2009,27,CONSTRUCCIÓN,155.0
2009,23,CONSTRUCCIÓN,725.19
2009,25,CONSTRUCCIÓN,2058.05
2009,94,CONSTRUCCIÓN,41.31
2009,95,CONSTRUCCIÓN,66.2
2009,41,CONSTRUCCIÓN,1285.11
2009,44,CONSTRUCCIÓN,400.03
2009,47,CONSTRUCCIÓN,1002.66
2009,50,CONSTRUCCIÓN,1456.76
2009,52,CONSTRUCCIÓN,770.01
2009,54,CONSTRUCCIÓN,1113.56
2009,86,CONSTRUCCIÓN,160.9
2009,63,CONSTRUCCIÓN,351.79
2009,66,CONSTRUCCIÓN,1029.87
2009,88,CONSTRUCCIÓN,24.79
2009,68,CONSTRUCCIÓN,3377.08
2009,70,CONSTRUCCIÓN,387.98
2009,73,CONSTRUCCIÓN,819.43
2009,76,CONSTRUCCIÓN,2913.81
2009,97,CONSTRUCCIÓN,30.38
2009,99,CONSTRUCCIÓN,33.02
2009,91,SERVICIOS,132.67
2013,88,SERVICIOS,15.79
2009,05,SERVICIOS,14215.34
2009,81,SERVICIOS,369.34
2009,08,SERVICIOS,5355.4
2009,11,SERVICIOS,28449.59
2009,13,SERVICIOS,3793.45
2009,15,SERVICIOS,3120.9
2009,17,SERVICIOS,1752.57
2009,18,SERVICIOS,567.26
2009,85,SERVICIOS,1707.03
2009,19,SERVICIOS,1361.97
2009,20,SERVICIOS,1397.78
2009,27,SERVICIOS,345.97
2009,23,SERVICIOS,1625.39
2009,25,SERVICIOS,5392.91
2009,94,SERVICIOS,40.62
2009,95,SERVICIOS,94.57
2009,41,SERVICIOS,1593.5
2009,44,SERVICIOS,841.24
2009,47,SERVICIOS,1797.26
2009,50,SERVICIOS,2441.37
2009,52,SERVICIOS,1776.52
2009,54,SERVICIOS,1945.08
2009,86,SERVICIOS,386.24
2009,63,SERVICIOS,1049.84
2009,66,SERVICIOS,1929.14
2009,88,SERVICIOS,548.9
2009,68,SERVICIOS,5024.74
2013,68,SERVICIOS,1233.35
2009,70,SERVICIOS,889.99
2009,73,SERVICIOS,2494.2
2009,76,SERVICIOS,10449.28
2009,97,SERVICIOS,44.73
2009,99,SERVICIOS,44.82
2009,91,SERVICIOS,4.23
2009,05,SERVICIOS,2489.19
2009,81,SERVICIOS,29.71
2009,08,SERVICIOS,759.38
2009,11,SERVICIOS,6969.2
2009,13,SERVICIOS,466.01
2009,15,SERVICIOS,321.46
2009,17,SERVICIOS,349.53
2009,18,SERVICIOS,51.81
2009,85,SERVICIOS,65.59
2009,19,SERVICIOS,125.11
2009,20,SERVICIOS,179.28
2009,27,SERVICIOS,28.59
2009,23,SERVICIOS,282.15
2009,25,SERVICIOS,920.97
2009,94,SERVICIOS,0.45
2009,95,SERVICIOS,6.16
2009,41,SERVICIOS,239.81
2009,44,SERVICIOS,44.0
2009,47,SERVICIOS,220.86
2009,50,SERVICIOS,206.96
2009,52,SERVICIOS,198.26
2009,54,SERVICIOS,214.43
2009,86,SERVICIOS,11.39
2009,63,SERVICIOS,131.53
2009,66,SERVICIOS,347.54
2009,88,SERVICIOS,14.39
2009,68,SERVICIOS,1046.08
2009,70,SERVICIOS,125.36
2009,73,SERVICIOS,406.55
2009,76,SERVICIOS,1658.73
2009,97,SERVICIOS,0.17
2009,99,SERVICIOS,4.82
2009,91,SERVICIOS,8.64
2009,05,SERVICIOS,3252.96
2009,81,SERVICIOS,43.9
2009,08,SERVICIOS,959.65
2009,11,SERVICIOS,10582.22
2009,13,SERVICIOS,412.79
2009,15,SERVICIOS,269.36
2009,17,SERVICIOS,290.57
2009,18,SERVICIOS,56.23
2009,85,SERVICIOS,103.52
2009,19,SERVICIOS,149.04
2009,20,SERVICIOS,157.67
2009,27,SERVICIOS,36.7
2009,23,SERVICIOS,201.55
2009,25,SERVICIOS,345.11
2009,94,SERVICIOS,3.89
2009,95,SERVICIOS,9.14
2009,41,SERVICIOS,227.61
2009,44,SERVICIOS,82.08
2009,47,SERVICIOS,174.27
2009,50,SERVICIOS,228.97
2009,52,SERVICIOS,219.95
2009,54,SERVICIOS,259.98
2009,86,SERVICIOS,40.5
2009,63,SERVICIOS,129.31
2009,66,SERVICIOS,285.55
2009,88,SERVICIOS,18.69
2009,68,SERVICIOS,756.98
2009,70,SERVICIOS,95.62
2009,73,SERVICIOS,307.33
2009,76,SERVICIOS,1905.59
2009,97,SERVICIOS,2.04
2009,99,SERVICIOS,7.39
2009,91,SERVICIOS,15.56
2009,05,SERVICIOS,8293.61
2009,81,SERVICIOS,120.41
2009,08,SERVICIOS,2092.59
2009,11,SERVICIOS,22760.32
2009,13,SERVICIOS,1583.89
2009,15,SERVICIOS,968.9
2009,17,SERVICIOS,719.72
2009,18,SERVICIOS,203.87
2009,85,SERVICIOS,275.62
2009,19,SERVICIOS,552.49
2009,20,SERVICIOS,614.16
2009,27,SERVICIOS,56.69
2009,23,SERVICIOS,397.31
2009,25,SERVICIOS,1634.13
2009,94,SERVICIOS,8.52
2009,95,SERVICIOS,24.64
2009,41,SERVICIOS,593.67
2009,44,SERVICIOS,300.46
2009,47,SERVICIOS,562.64
2009,50,SERVICIOS,672.54
2009,52,SERVICIOS,851.54
2009,54,SERVICIOS,905.1
2009,86,SERVICIOS,116.57
2009,63,SERVICIOS,561.15
2009,66,SERVICIOS,713.76
2009,88,SERVICIOS,46.15
2009,68,SERVICIOS,3113.9
2009,70,SERVICIOS,320.36
2009,73,SERVICIOS,824.54
2009,76,SERVICIOS,8245.36
2009,97,SERVICIOS,8.62
2009,99,SERVICIOS,21.9
2009,91,SERVICIOS,2.35
2009,05,SERVICIOS,7414.97
2009,81,SERVICIOS,13.33
2009,08,SERVICIOS,2057.79
2009,11,SERVICIOS,14880.52
2009,13,SERVICIOS,1833.54
2009,15,SERVICIOS,704.2
2009,17,SERVICIOS,884.59
2009,18,SERVICIOS,77.81
2009,85,SERVICIOS,110.79
2009,19,SERVICIOS,787.16
2009,20,SERVICIOS,470.1
2009,27,SERVICIOS,2.35
2009,23,SERVICIOS,831.77
2009,25,SERVICIOS,2091.94
2009,94,SERVICIOS,1.0
2009,95,SERVICIOS,3.53
2009,41,SERVICIOS,410.71
2009,44,SERVICIOS,17.65
2009,47,SERVICIOS,301.14
2009,50,SERVICIOS,540.66
2009,52,SERVICIOS,335.48
2009,54,SERVICIOS,373.06
2009,86,SERVICIOS,35.07
2009,63,SERVICIOS,247.96
2009,66,SERVICIOS,933.54
2009,88,SERVICIOS,33.77
2009,68,SERVICIOS,1922.48
2009,70,SERVICIOS,141.45
2009,73,SERVICIOS,727.18
2009,76,SERVICIOS,6011.49
2009,97,SERVICIOS,1.18
2009,99,SERVICIOS,2.35
2009,91,SERVICIOS,144.61
2009,05,SERVICIOS,9336.37
2009,81,SERVICIOS,478.17
2009,08,SERVICIOS,3807.51
2009,11,SERVICIOS,22812.09
2009,13,SERVICIOS,3486.08
2009,15,SERVICIOS,2205.12
2009,17,SERVICIOS,1564.89
2009,18,SERVICIOS,720.93
2009,85,SERVICIOS,621.36
2009,19,SERVICIOS,2002.63
2009,20,SERVICIOS,1592.05
2009,27,SERVICIOS,822.24
2009,23,SERVICIOS,2480.22
2009,25,SERVICIOS,3779.64
2009,94,SERVICIOS,80.81
2009,95,SERVICIOS,181.09
2009,41,SERVICIOS,1635.74
2009,44,SERVICIOS,1089.7
2009,47,SERVICIOS,2002.34
2009,50,SERVICIOS,1623.9
2013,70,SERVICIOS,144.74
2009,52,SERVICIOS,2436.74
2009,54,SERVICIOS,2151.12
2009,86,SERVICIOS,542.48
2009,63,SERVICIOS,819.15
2009,66,SERVICIOS,1563.84
2009,88,SERVICIOS,142.84
2009,68,SERVICIOS,3719.33
2009,70,SERVICIOS,1491.5
2009,73,SERVICIOS,2095.41
2009,76,SERVICIOS,7221.11
2009,97,SERVICIOS,76.98
2009,99,SERVICIOS,147.29
2009,91,SERVICIOS,5.97
2009,05,SERVICIOS,1934.88
2009,81,SERVICIOS,17.71
2009,08,SERVICIOS,700.02
2009,11,SERVICIOS,6464.74
2009,13,SERVICIOS,284.79
2009,15,SERVICIOS,199.94
2009,17,SERVICIOS,259.25
2009,18,SERVICIOS,47.49
2009,85,SERVICIOS,39.55
2010,54,SERVICIOS,1989.3
2009,19,SERVICIOS,132.55
2009,20,SERVICIOS,124.26
2009,27,SERVICIOS,29.2
2009,23,SERVICIOS,199.38
2009,25,SERVICIOS,422.48
2009,94,SERVICIOS,2.21
2009,95,SERVICIOS,7.31
2009,41,SERVICIOS,259.34
2009,44,SERVICIOS,105.25
2009,47,SERVICIOS,205.37
2009,50,SERVICIOS,156.38
2009,52,SERVICIOS,271.84
2009,54,SERVICIOS,395.24
2009,86,SERVICIOS,29.91
2009,63,SERVICIOS,106.97
2009,66,SERVICIOS,310.56
2009,88,SERVICIOS,5.96
2009,68,SERVICIOS,535.68
2009,70,SERVICIOS,142.06
2010,86,SERVICIOS,382.81
2009,73,SERVICIOS,263.83
2009,76,SERVICIOS,1304.42
2009,97,SERVICIOS,1.92
2009,99,SERVICIOS,2.81
2009,91,SERVICIOS,18.7
2009,05,SERVICIOS,7037.68
2009,81,SERVICIOS,102.2
2009,08,SERVICIOS,2592.24
2009,11,SERVICIOS,15452.91
2009,13,SERVICIOS,2164.85
2009,15,SERVICIOS,1068.83
2009,17,SERVICIOS,881.24
2009,18,SERVICIOS,135.81
2009,85,SERVICIOS,309.19
2009,19,SERVICIOS,864.91
2009,20,SERVICIOS,466.81
2009,27,SERVICIOS,75.95
2009,23,SERVICIOS,634.12
2009,25,SERVICIOS,3095.95
2009,94,SERVICIOS,8.34
2009,95,SERVICIOS,18.14
2009,41,SERVICIOS,543.91
2009,44,SERVICIOS,225.97
2009,47,SERVICIOS,486.21
2009,50,SERVICIOS,699.58
2009,52,SERVICIOS,479.69
2009,54,SERVICIOS,602.23
2009,86,SERVICIOS,98.71
2009,63,SERVICIOS,285.67
2009,66,SERVICIOS,801.88
2009,88,SERVICIOS,81.52
2009,68,SERVICIOS,7049.15
2009,70,SERVICIOS,290.14
2009,73,SERVICIOS,936.12
2009,76,SERVICIOS,5654.91
2009,97,SERVICIOS,4.0
2009,99,SERVICIOS,17.81
2009,91,AGROPECUARIO,52.57
2009,05,AGROPECUARIO,4279.31
2009,81,AGROPECUARIO,557.44
2009,08,AGROPECUARIO,382.53
2009,11,AGROPECUARIO,10.08
2009,13,AGROPECUARIO,1042.41
2009,15,AGROPECUARIO,1451.58
2009,17,AGROPECUARIO,920.04
2009,18,AGROPECUARIO,340.4
2009,85,AGROPECUARIO,826.81
2009,19,AGROPECUARIO,817.73
2009,20,AGROPECUARIO,1098.2
2009,27,AGROPECUARIO,367.85
2009,23,AGROPECUARIO,1189.14
2009,25,AGROPECUARIO,4203.97
2009,94,AGROPECUARIO,13.73
2009,95,AGROPECUARIO,88.5
2009,41,AGROPECUARIO,1264.83
2009,44,AGROPECUARIO,313.12
2009,47,AGROPECUARIO,1242.72
2009,50,AGROPECUARIO,1732.9
2009,52,AGROPECUARIO,1095.74
2009,54,AGROPECUARIO,1040.67
2009,86,AGROPECUARIO,109.66
2009,63,AGROPECUARIO,746.08
2009,66,AGROPECUARIO,696.42
2009,88,AGROPECUARIO,11.22
2009,68,AGROPECUARIO,2358.99
2009,70,AGROPECUARIO,508.12
2009,73,AGROPECUARIO,1697.42
2009,76,AGROPECUARIO,2948.69
2009,97,AGROPECUARIO,7.54
2009,99,AGROPECUARIO,137.6
2009,91,MINERO,0.8
2009,05,MINERO,1933.47
2009,81,MINERO,3275.84
2009,08,MINERO,57.93
2009,11,MINERO,347.6
2009,13,MINERO,605.01
2009,15,MINERO,1449.94
2009,17,MINERO,75.58
2009,18,MINERO,6.37
2009,85,MINERO,5042.51
2009,19,MINERO,148.52
2009,20,MINERO,4397.52
2009,27,MINERO,563.41
2009,23,MINERO,248.77
2009,25,MINERO,406.77
2009,94,MINERO,24.97
2009,95,MINERO,2.58
2009,41,MINERO,1596.09
2009,44,MINERO,4173.22
2009,47,MINERO,26.73
2009,50,MINERO,7979.0
2009,52,MINERO,60.92
2009,54,MINERO,394.38
2009,86,MINERO,965.51
2009,63,MINERO,15.68
2009,66,MINERO,42.01
2009,88,MINERO,1.12
2009,68,MINERO,1752.5
2009,70,MINERO,26.54
2009,73,MINERO,1462.98
2009,76,MINERO,148.64
2009,97,MINERO,1.05
2009,99,MINERO,0.03
2009,91,MANUFACTURA,8.8
2009,05,MANUFACTURA,14967.41
2009,81,MANUFACTURA,119.1
2009,08,MANUFACTURA,4126.08
2009,11,MANUFACTURA,16505.96
2009,13,MANUFACTURA,2517.53
2009,15,MANUFACTURA,1985.91
2009,17,MANUFACTURA,1310.63
2009,18,MANUFACTURA,100.54
2009,85,MANUFACTURA,227.49
2009,19,MANUFACTURA,1477.71
2009,20,MANUFACTURA,409.98
2009,27,MANUFACTURA,32.48
2009,23,MANUFACTURA,1303.24
2009,25,MANUFACTURA,7631.14
2009,94,MANUFACTURA,4.86
2009,95,MANUFACTURA,10.36
2009,41,MANUFACTURA,395.02
2009,44,MANUFACTURA,60.79
2009,47,MANUFACTURA,449.65
2009,50,MANUFACTURA,619.03
2009,52,MANUFACTURA,384.77
2009,54,MANUFACTURA,697.48
2009,86,MANUFACTURA,42.02
2009,63,MANUFACTURA,254.64
2009,66,MANUFACTURA,1193.66
2009,88,MANUFACTURA,17.95
2009,68,MANUFACTURA,4645.23
2009,70,MANUFACTURA,405.01
2009,73,MANUFACTURA,1236.63
2009,76,MANUFACTURA,10988.38
2009,97,MANUFACTURA,0.39
2009,99,MANUFACTURA,3.15
2009,91,CONSTRUCCIÓN,11.28
2009,05,CONSTRUCCIÓN,4436.33
2009,81,CONSTRUCCIÓN,158.98
2009,08,CONSTRUCCIÓN,1077.38
2009,11,CONSTRUCCIÓN,7370.56
2009,13,CONSTRUCCIÓN,1056.85
2009,15,CONSTRUCCIÓN,785.54
2009,17,CONSTRUCCIÓN,451.68
2009,18,CONSTRUCCIÓN,142.55
2009,85,CONSTRUCCIÓN,410.22
2009,19,CONSTRUCCIÓN,327.5
2009,20,CONSTRUCCIÓN,360.54
2009,27,CONSTRUCCIÓN,86.48
2009,23,CONSTRUCCIÓN,428.88
2009,25,CONSTRUCCIÓN,1167.63
2009,94,CONSTRUCCIÓN,20.55
2009,95,CONSTRUCCIÓN,49.83
2009,41,CONSTRUCCIÓN,910.52
2009,44,CONSTRUCCIÓN,213.91
2009,47,CONSTRUCCIÓN,540.95
2009,50,CONSTRUCCIÓN,1120.72
2009,52,CONSTRUCCIÓN,551.07
2009,54,CONSTRUCCIÓN,634.88
2009,86,CONSTRUCCIÓN,120.05
2009,63,CONSTRUCCIÓN,243.17
2009,66,CONSTRUCCIÓN,614.33
2009,88,CONSTRUCCIÓN,20.44
2009,68,CONSTRUCCIÓN,2558.6
2009,70,CONSTRUCCIÓN,204.08
2009,73,CONSTRUCCIÓN,600.53
2009,76,CONSTRUCCIÓN,2305.05
2009,97,CONSTRUCCIÓN,9.59
2009,99,CONSTRUCCIÓN,28.32
2009,91,SERVICIOS,97.55
2009,05,SERVICIOS,11237.48
2009,81,SERVICIOS,281.43
2009,08,SERVICIOS,4122.99
2009,11,SERVICIOS,22563.74
2009,13,SERVICIOS,2978.8
2009,15,SERVICIOS,2168.55
2009,17,SERVICIOS,1348.7
2009,18,SERVICIOS,375.12
2009,85,SERVICIOS,1310.95
2009,19,SERVICIOS,1017.35
2009,20,SERVICIOS,1123.69
2009,27,SERVICIOS,233.54
2009,23,SERVICIOS,1210.41
2009,25,SERVICIOS,4113.29
2009,94,SERVICIOS,25.17
2009,95,SERVICIOS,79.05
2009,41,SERVICIOS,1054.72
2009,44,SERVICIOS,490.13
2009,47,SERVICIOS,1488.86
2009,50,SERVICIOS,1911.77
2009,52,SERVICIOS,1567.89
2009,54,SERVICIOS,1534.26
2009,86,SERVICIOS,288.89
2009,63,SERVICIOS,787.13
2009,66,SERVICIOS,1353.9
2009,88,SERVICIOS,399.94
2009,68,SERVICIOS,3679.23
2009,70,SERVICIOS,743.33
2009,73,SERVICIOS,1810.45
2009,76,SERVICIOS,8239.13
2009,97,SERVICIOS,28.69
2009,99,SERVICIOS,36.89
2009,91,SERVICIOS,3.81
2009,05,SERVICIOS,2273.03
2009,81,SERVICIOS,29.48
2009,08,SERVICIOS,649.27
2009,11,SERVICIOS,6921.53
2009,13,SERVICIOS,468.14
2009,15,SERVICIOS,400.03
2009,17,SERVICIOS,331.42
2009,18,SERVICIOS,53.31
2009,85,SERVICIOS,64.84
2009,19,SERVICIOS,121.99
2009,20,SERVICIOS,184.1
2009,27,SERVICIOS,28.11
2009,23,SERVICIOS,280.87
2009,25,SERVICIOS,904.01
2009,94,SERVICIOS,0.48
2009,95,SERVICIOS,6.84
2009,41,SERVICIOS,226.98
2009,44,SERVICIOS,43.96
2009,47,SERVICIOS,224.88
2009,50,SERVICIOS,247.31
2009,52,SERVICIOS,254.99
2009,54,SERVICIOS,215.41
2009,86,SERVICIOS,11.57
2009,63,SERVICIOS,132.45
2009,66,SERVICIOS,322.46
2009,88,SERVICIOS,14.56
2009,68,SERVICIOS,967.52
2009,70,SERVICIOS,127.87
2009,73,SERVICIOS,418.65
2009,76,SERVICIOS,1645.32
2009,97,SERVICIOS,0.16
2009,99,SERVICIOS,4.66
2009,91,SERVICIOS,7.76
2009,05,SERVICIOS,2837.29
2009,81,SERVICIOS,43.21
2009,08,SERVICIOS,805.23
2009,11,SERVICIOS,10090.53
2009,13,SERVICIOS,347.53
2009,15,SERVICIOS,231.36
2009,17,SERVICIOS,264.25
2009,18,SERVICIOS,45.89
2009,85,SERVICIOS,89.55
2009,19,SERVICIOS,130.99
2009,20,SERVICIOS,131.63
2009,27,SERVICIOS,29.65
2009,23,SERVICIOS,182.32
2009,25,SERVICIOS,279.22
2009,94,SERVICIOS,3.31
2009,95,SERVICIOS,8.2
2009,41,SERVICIOS,187.79
2009,44,SERVICIOS,67.82
2009,47,SERVICIOS,162.82
2009,50,SERVICIOS,192.77
2009,52,SERVICIOS,197.12
2009,54,SERVICIOS,208.59
2009,86,SERVICIOS,35.34
2009,63,SERVICIOS,109.32
2009,66,SERVICIOS,238.56
2009,88,SERVICIOS,16.6
2009,68,SERVICIOS,654.91
2009,70,SERVICIOS,86.31
2009,73,SERVICIOS,276.07
2009,76,SERVICIOS,1582.82
2009,97,SERVICIOS,1.53
2009,99,SERVICIOS,5.69
2009,91,SERVICIOS,12.18
2009,05,SERVICIOS,6127.11
2009,81,SERVICIOS,100.74
2009,08,SERVICIOS,1637.41
2009,11,SERVICIOS,19380.9
2009,13,SERVICIOS,907.16
2009,15,SERVICIOS,803.92
2009,17,SERVICIOS,464.9
2009,18,SERVICIOS,104.18
2009,85,SERVICIOS,233.81
2009,19,SERVICIOS,470.46
2009,20,SERVICIOS,509.39
2009,27,SERVICIOS,44.6
2009,23,SERVICIOS,290.49
2009,25,SERVICIOS,1380.69
2009,94,SERVICIOS,5.55
2009,95,SERVICIOS,18.43
2009,41,SERVICIOS,501.96
2009,44,SERVICIOS,137.0
2009,47,SERVICIOS,345.11
2009,50,SERVICIOS,433.35
2009,52,SERVICIOS,477.52
2009,54,SERVICIOS,727.6
2009,86,SERVICIOS,100.14
2009,63,SERVICIOS,475.56
2009,66,SERVICIOS,524.53
2009,88,SERVICIOS,42.34
2009,68,SERVICIOS,2320.16
2009,70,SERVICIOS,174.31
2009,73,SERVICIOS,532.0
2009,76,SERVICIOS,6548.94
2009,97,SERVICIOS,8.43
2009,99,SERVICIOS,17.13
2009,91,SERVICIOS,1.83
2009,05,SERVICIOS,4951.01
2009,81,SERVICIOS,9.9
2009,08,SERVICIOS,1369.2
2009,11,SERVICIOS,9743.91
2009,13,SERVICIOS,1350.0
2009,15,SERVICIOS,487.89
2009,17,SERVICIOS,616.44
2009,18,SERVICIOS,59.79
2009,85,SERVICIOS,72.64
2009,19,SERVICIOS,608.59
2009,20,SERVICIOS,308.25
2009,27,SERVICIOS,1.85
2009,23,SERVICIOS,631.78
2009,25,SERVICIOS,1399.68
2009,94,SERVICIOS,0.92
2009,95,SERVICIOS,2.76
2009,41,SERVICIOS,270.7
2009,44,SERVICIOS,13.67
2009,47,SERVICIOS,205.49
2009,50,SERVICIOS,348.32
2009,52,SERVICIOS,222.93
2009,54,SERVICIOS,251.43
2009,86,SERVICIOS,24.35
2009,63,SERVICIOS,161.76
2009,66,SERVICIOS,733.22
2009,88,SERVICIOS,30.35
2009,68,SERVICIOS,1289.99
2009,70,SERVICIOS,93.56
2009,73,SERVICIOS,489.75
2009,76,SERVICIOS,4085.28
2009,97,SERVICIOS,0.92
2009,99,SERVICIOS,1.83
2009,91,SERVICIOS,108.67
2009,05,SERVICIOS,7302.01
2009,81,SERVICIOS,371.38
2009,08,SERVICIOS,2637.63
2009,11,SERVICIOS,16889.54
2009,13,SERVICIOS,2353.1
2009,15,SERVICIOS,1769.94
2009,17,SERVICIOS,1161.97
2013,73,SERVICIOS,482.62
2009,18,SERVICIOS,527.58
