nit,razon_social,macrosector_calc,region_calc,ingresos,ganancias,Prediccion_Margen,Ganancia_Proyectada_Mils
900074129,COMERCIALIZADORA DE POLLOS SANTA ANA SAS,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900072683,GASES Y COMBUSTIBLES LOS MANGOS S.A.S,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900072914,PRODUCTOS DIFFER SAS,MANUFACTURA,Pacifico,7,0.0,0.0012551955603075824,0.008786368922153077
900072303,AGUAS REGIONALES EPM S.A E.S.P,AMBIENTALES,Andina,10,1.0,0.08685769963131698,0.8685769963131698
900073066,TRANCORA SAS,COMERCIO,Andina,18,0.0,0.005756836410183604,0.10362305538330487
900072047,ELECTROFERIA DE LA CARRERA 13 SAS,COMERCIO,Andina,7,0.0,0.0009368898126862299,0.00655822868880361
900073196,FELIPE GAMEZ C Y CIA ARQUITECTOS SAS,CONSTRUCCION,Andina,7,0.0,0.030184011913266237,0.21128808339286365
900072035,ABSORBENTES DE COLOMBIA SA,MANUFACTURA,Andina,10,1.0,0.0904495705260539,0.904495705260539
900073223,LOGIFARMA SAS,COMERCIO,Caribe,17,1.0,0.06941720676695284,1.1800925150381985
900071983,CAODEL SAS,MANUFACTURA,Pacifico,2,0.0,0.0007243996826327905,0.001448799365265581
900067444,GENSER POWER COLOMBIA,ENERGETICO,Andina,8,0.0,0.0012551955603075824,0.01004156448246066
900071933,CHRYSAL COLOMBIA S.A,MANUFACTURA,Andina,11,1.0,0.0798402616683894,0.8782428783522833
900071637,ENMEDIO COMUNICACION DIGITAL SAS,PROFESIONAL,Andina,4,0.0,0.003484482352550304,0.013937929410201217
900073391,KIMAUTOS SA,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900071466,IQ INTERQUIROFANOS S.A,SALUD,Andina,4,0.0,0.0019457843033993908,0.007783137213597563
900073438,PROMOTORA DE PROYECTOS ANADALUCIA SA,INMOBILIARIO,Andina,2,0.0,0.0010471033782649786,0.002094206756529957
900071162,TEXTIFULL SAS,MANUFACTURA,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
900070542,COMPANIA NACIONAL DE TRABAJADORES TEMPORALES S.A.S,SERVICIOS,Andina,6,0.0,0.005022463453599675,0.03013478072159805
900073948,INVERSIONES INMOBILIARIAS DE COLOMBIA SAS,INMOBILIARIO,Andina,2,1.0,0.36381253760360954,0.7276250752072191
900074102,PROMOAMBIENTAL CARIBE S.A. E.S.P.,AMBIENTALES,Caribe,13,1.0,0.030184011913266237,0.3923921548724611
900070154,SOCIEDAD AVICOLA TOSCANA SAS,AGROPECUARIO,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900073254,CENTRO ASEO MANTENIMIENTO PROFESIONAL SAS,SERVICIOS,Andina,3,0.0,-0.01252191417918488,-0.03756574253755464
900075982,DISTRIBUIDOR AGROPECUARIO DEL QUINDIO S.A.,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900067275,MEGACOMERCIAL SAS,COMERCIO,Caribe,18,0.0,0.005756836410183604,0.10362305538330487
900076003,COMERCIALIZADORA HERMANOS ALVAREZ NUNEZ SAS,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900062314,AGROPECUARIA GOLOSO DEL VALLE S.A.S,AGROPECUARIO,Pacifico,21,1.0,0.07313447084780005,1.5358238878038009
900062201,ALSEC ALIMENTOS SECOS S.A.S,MANUFACTURA,Andina,6,0.0,0.0012551955603075824,0.007531173361845495
900077584,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,SERVICIOS,Pacifico,6,0.0,0.00026836317960656083,0.001610179077639365
900077707,PCS FOR ALL SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900061576,MARITIMA DEL CARIBE SAS,TRANSPORTE,Caribe,2,0.0,0.018779784426254865,0.03755956885250973
900061554,GESTORA ADMINEGOCIOS & CIA S EN C,PROFESIONAL,Andina,31,-5.0,0.527298103020355,16.346241193631002
900078003,AMCOR HOLDINGS AUSTRALIA PTY LTD SUCURSAL COLOMBIA,MANUFACTURA,Pacifico,29,-1.0,-0.04626029093235912,-1.3415484370384145
900061516,MUEBLES JAMAR S.A.,COMERCIO,Caribe,37,0.0,-0.00028437330331090464,-0.010521812222503472
900078103,COMBUSTIBLES HYR LTDA,COMERCIO,Andina,51,0.0,-0.00028437330331090464,-0.014503038468856137
900077504,AGROCERDOS SAS,AGROPECUARIO,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
900061224,MERCAMIO SA,COMERCIO,Pacifico,56,1.0,0.05359533137018255,3.0013385567302224
900060879,DOS CONSTRUCTORES SAS,CONSTRUCCION,Pacifico,4,1.0,0.18364144062528423,0.7345657625011369
900060799,IDEMIA IDENTITY & SECURITY SUCURSAL COLOMBIA,TIC,Andina,21,1.0,0.060018767625585716,1.2603941201373001
900078306,ARONA GRUPO EMPRESARIAL S.A.S.,CONSTRUCCION,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900060476,ENCAJES SA COLOMBIA,MANUFACTURA,Andina,4,-1.0,-0.2118491856620475,-0.84739674264819
900078437,AXON PHARMA SAS,COMERCIO,Andina,17,1.0,0.06501650652578177,1.10528061093829
900060442,REFINANCIA SAS,SERVICIOS,Andina,4,0.0,0.0010787440806224583,0.004314976322489833
900060018,OTRANSA S.A.,TRANSPORTE,Andina,4,0.0,0.03207711106917459,0.12830844427669835
900078532,SOLUCIONES NUTRITIVAS SAS,MANUFACTURA,Pacifico,2,0.0,0.0007243996826327905,0.001448799365265581
900059534,INTERGASTRO S.A,SALUD,Andina,2,0.0,0.0017376921213567871,0.0034753842427135743
900078163,MANUFACTURAS S.A.S - MATECSA,MANUFACTURA,Andina,8,0.0,0.006685017448019665,0.05348013958415732
900041883,GAS VEHICULAR COMPRIMIDO DE COLOMBIA S A S LA CUAL TAMBIEN SE PODRA DENOMINAR G V C TORO GAS S A S,COMERCIO,Andina,2,0.0,0.0007287976306436259,0.0014575952612872517
900062741,LACTEOS EL GALAN SA,MANUFACTURA,Andina,10,0.0,0.0012551955603075824,0.012551955603075824
900062917,SERVICIOS POSTALES NACIONALES S.A.S,TRANSPORTE,Andina,39,0.0,0.027698015731699336,1.080222613536274
900076064,ALIGNED GROWTH AJL S.A.S.,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
900067125,FRIGORIFICOS GANADEROS DE COLOMBIA S.A  EN REORGANIZACION,MANUFACTURA,Andina,18,0.0,0.0007622636513008131,0.013720745723414635
900076109,TUBOS Y PLASTICOS EXTRUIDOS SA TUBOPLEX SA EN REORGANIZACION,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900066868,COL HUELLAS SAS,MANUFACTURA,Pacifico,3,0.0,0.0012065352484256031,0.0036196057452768096
900076284,COENERSA S.A.S E.S.P.,ENERGETICO,Andina,20,5.0,0.16568454175882322,3.3136908351764642
900076393,I O COMPANY SAS,COMERCIO,Andina,2,0.0,0.016305844613079056,0.03261168922615811
900066708,INVERSIONES YM SAS,INMOBILIARIO,Andina,2,0.0,0.07763781568124856,0.1552756313624971
900066316,COMPANIA GANADERA LA MILAGROSA SAS EN REORGANIZACION,AGROPECUARIO,Andina,2,0.0,0.0010471033782649786,0.002094206756529957
900076424,PEGSA LTDA,COMERCIO,Andina,10,0.0,0.0009368898126862299,0.009368898126862299
900077453,COMERCIALIZADORA INTERNACIONAL CENTURY EXPORTACIONES SAS,COMERCIO,Andina,7,0.0,0.0009368898126862299,0.00655822868880361
900064854,SOULMEDICAL LTDA,COMERCIO,Andina,2,0.0,0.0017376921213567871,0.0034753842427135743
900076653,BTP MEDIDORES Y ACCESORIOS SA EN REORGANIZACION,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900064236,GRUPO SUITES SAS,ALIMENTICIO,Andina,2,0.0,0.0010471033782649786,0.002094206756529957
900064172,JOHANA ORTIZ Y CIA SAS,MANUFACTURA,Pacifico,2,0.0,0.0004060939350114377,0.0008121878700228754
900076720,SODIAK SA,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900063842,INVERSIONES EN TECNOLOGIAS DE LA INFORMACION SAS,PROFESIONAL,Andina,3,2.0,0.14493458903846226,0.4348037671153868
900062992,EVACOL SAS,MANUFACTURA,Pacifico,5,0.0,0.0012551955603075824,0.006275977801537912
900076998,ATENTO TELESERVIICIOS ESPANA SUCURSAL EN COLOMBIA,SERVICIOS,Andina,19,6.0,0.2592517534101257,4.925783314792388
900062988,INDUSTRIA AGROPECUARIA DEL VALLE S.A.S.,AGROPECUARIO,Pacifico,3,0.0,0.0012065352484256031,0.0036196057452768096
900062979,PREVESA SAS,MANUFACTURA,Andina,5,0.0,0.02938662835982001,0.14693314179910005
900064250,UNIDAD PRIMARIA DE ATENCION SAN NICOLAS,SALUD,Andina,2,0.0,0.0014149884257245989,0.0028299768514491977
900138369,DINACOL SAS,MANUFACTURA,Caribe,6,0.0,0.0012551955603075824,0.007531173361845495
900041757,SKY FORWARDER SAS,TRANSPORTE,Andina,3,0.0,0.03050592066434274,0.09151776199302822
900086174,INMADICA ANDINA SA,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900096520,MAAKAL COLOMBIA SA,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900096574,PUERTO BRISA S.A.,TRANSPORTE,Andina,6,-2.0,-0.24917267359296147,-1.4950360415577688
900022426,GERMANIA MOTORS SAS,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900096609,INGENIERIA Y ALQUILERES MD SAS,CONSTRUCCION,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
900022256,TRUME S.A.S.,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900022108,AUTOMUNICH LTDA,COMERCIO,Caribe,4,0.0,0.0009368898126862299,0.0037475592507449198
900096912,DURANGAR SAS SERVICIOS INTEGRALES,ALIMENTICIO,Orinoquia,4,0.0,0.0012551955603075824,0.00502078224123033
900022013,INVERSIONES FRANQUIHER SAS,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900097036,INVERSIONES SUTAGAO S.A.,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
900021499,DISTRIBUIDORA ALGER SAS,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900097333,SIMPLE S.A,TIC,Andina,6,0.0,0.0012551955603075824,0.007531173361845495
900021319,CIPAVI S.A.S,CONSTRUCCION,Andina,7,1.0,0.030184011913266237,0.21128808339286365
900021259,TOCAR S.A.,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
900020971,BANCA EXPORTADORA S.A,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
900097459,INDUSTRIA COLOMBIANA DE ASFALTOS SAS,MANUFACTURA,Andina,12,0.0,0.005035025442004184,0.06042030530405021
900097463,E-CREDIT SAS,FINANCIERO,Andina,2,0.0,0.02767319453794328,0.05534638907588656
900020340,MECYS S.A.S.,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
900020293,4LIFE RESEARCH COLOMBIA LLC,COMERCIO,Andina,7,1.0,0.12855999447514396,0.8999199613260077
900097543,CONTACTO SOLUTIONS SAS,SERVICIOS,Andina,5,0.0,-0.000334167989851682,-0.00167083994925841
900022943,CONSTRUCTORA INFANTE VIVES S.A.S.,CONSTRUCCION,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
900022972,CEIBA SOFTWARE HOUSE S.A.S.,TIC,Andina,10,1.0,0.09124695407950013,0.9124695407950013
900096184,CCD COMPANIA DE CIBERSEGURIDAD Y DEFENSA SAS,TIC,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900023062,MANDAL CONSTRUCCIONES SAS,CONSTRUCCION,Andina,5,0.0,0.030184011913266237,0.1509200595663312
900027049,SERVICIOS DE INGENIERIA Y AMBIENTE S.A.S SIGLA SERAMBIENTE SAS,PROFESIONAL,Caribe,4,0.0,0.011221006277854745,0.04488402511141898
900026727,SUPER SERVICIOS DEL VALLE S.A.,CULTURAL,Pacifico,6,0.0,0.030184011913266237,0.18110407147959742
900094085,GLOBE COLOMBIA SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900026211,DISTRIBUCIONES SANTA MARTA SAS,COMERCIO,Caribe,18,0.0,0.0007108148797770273,0.012794667835986491
900094986,MATUNA INVERSIONES SAS,ALIMENTICIO,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900026174,STANDARD ENERGY COMPANY SA,COMERCIO,Andina,8,0.0,0.004716719694382831,0.03773375755506265
900026143,PROMED QUIRURGICOS  EU,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900095034,LOGISTICA INTERNACIONAL DE PRODUCTOS Y SERVICIOS S.A.,ALIMENTICIO,Pacifico,3,0.0,0.003099634404333948,0.009298903213001843
900025740,MICROHOME SAS,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
900020258,MEDIVELIUS FARMACEUTICA S.A,COMERCIO,Andina,6,1.0,0.14739229649415658,0.8843537789649395
900025365,LA BODEGASA SA,COMERCIO,Pacifico,3,0.0,0.0008882295008042505,0.0026646885024127517
900025010,INVERSIONES PRIMERA LTDA,COMERCIO,Andina,18,0.0,0.005756836410183604,0.10362305538330487
900095423,DANVAL SAS,COMERCIO,Pacifico,3,0.0,0.0008882295008042505,0.0026646885024127517
900024852,CENTRO DE ABASTOS AGROPECUARIOS S.A.S.,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
900095648,NOVA MAR DEVELOPMENT SA,ALIMENTICIO,Andina,7,3.0,0.3321011924040547,2.324708346828383
900024148,ALVASAR E HIJOS S EN CS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900023929,TREVINCA SAS,FINANCIERO,Andina,2,0.0,0.04210843855263216,0.08421687710526432
900095680,PRODUCTOS ALIMENTICIOS BELLINI SAS,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900095928,MOTOS DEL DARIEN SAS,COMERCIO,Andina,2,0.0,0.0007287976306436259,0.0014575952612872517
900023333,AMOV COLOMBIA S.A.,TIC,Andina,46,46.0,1.1493011679065335,52.86785372370054
900095054,INTEROC SA SUCURSAL COLOMBIA,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
900094071,J Y G TENNIS SAS,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
900098045,SKINDRUG S. A.,MANUFACTURA,Andina,3,1.0,0.22611646779966713,0.6783494033990014
900020155,INVERSIONES MERCA Z SAS,COMERCIO,Pacifico,27,0.0,0.00041088345806761977,0.011093853367825734
900016521,FRUTIVER 1A SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900015993,INTERNATIONAL FOOTWEAR CORPORATION SA,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900015899,ESSENSALE SAS,COMERCIO,Pacifico,4,0.0,0.0009368898126862299,0.0037475592507449198
900100549,MAFER REAL ESTATE DE COLOMBIA S.A.S.,INMOBILIARIO,Andina,2,-1.0,-0.10309802578094142,-0.20619605156188284
900100553,COINOGAS S.A. E.S.P,COMERCIO,Andina,3,0.0,0.0250282965593604,0.0750848896780812
900015798,PORCICOLA LA FLORESTA SAS,AGROPECUARIO,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900015779,SOCIEDAD DE HEMODINAMIA SANTA MARIA S.A.S,SALUD,Caribe,3,0.0,0.0018971239915174117,0.005691371974552235
900100778,EMPRESA DE TRANSPORTE MASIVO ETM SA,TRANSPORTE,Pacifico,10,2.0,0.14947097545481916,1.4947097545481915
900015051,ACEITES MANUELITA SA,MANUFACTURA,Pacifico,76,5.0,0.07959983884358475,6.049587752112441
900100796,COMERCIAL DE VIVERES SAN ANDRES SAS,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
900014945,DISTRIBUIDORA MOBIL VALLE DEL LILI SAS,COMERCIO,Pacifico,2,0.0,0.016305844613079056,0.03261168922615811
900014776,QUIMICA Y MINERIA INTEGRADAS S.A.,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900014141,H UJUETA SAS,COMERCIO,Caribe,9,0.0,0.0065740988075434345,0.05916688926789091
900013681,EUROLIFT SAS,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900102000,SPIWAK COMPANIA EDIFICADORA S.A,CONSTRUCCION,Pacifico,3,0.0,0.005736655853577899,0.017209967560733695
900013663,TRS PARTES SA,COMERCIO,Pacifico,9,0.0,0.0065740988075434345,0.05916688926789091
900013381,SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOSTICO E IMAGENOLOGIA MEDSALUD LTDA,SALUD,Andina,2,0.0,0.017577274013438324,0.03515454802687665
900102268,INGENIERIA TRANSPORTE Y MAQUINARIA SAS,CONSTRUCCION,Andina,14,1.0,0.07089803835705641,0.9925725369987897
900013340,AGROCAUCA INSUMOS AGROPECUARIOS S.A.S,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900100417,CONENCO SAS,CONSTRUCCION,Andina,2,0.0,0.016886685270346518,0.033773370540693036
900100196,DISMOVEL SAS,COMERCIO,Pacifico,2,0.0,0.0004060939350114377,0.0008121878700228754
900016598,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,SALUD,Caribe,11,1.0,0.077848808744206,0.856336896186266
900099945,GLOBAL SERVICE PHARMACEUTICAL SAS,COMERCIO,Andina,15,0.0,0.0065740988075434345,0.09861148211315152
900020121,TALANU CHEMICAL S.A.S.,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900098340,TECHNOLOGY STORE 2006 SAS,COMERCIO,Andina,9,0.0,0.0009368898126862299,0.00843200831417607
900019998,CREDIALIANZA SAS,FINANCIERO,Andina,2,0.0,0.21938527325188797,0.43877054650377595
900019790,CI GLOS TRADING S.A.S,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
900019737,VENEPLAST LTDA,COMERCIO,Caribe,7,0.0,0.0009368898126862299,0.00655822868880361
900019374,LACTEOS VILLA AURA S EN C,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900019223,OLEOFREE SAS,MANUFACTURA,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
900018975,CASS CONSTRUCTORES SAS,CONSTRUCCION,Andina,11,1.0,0.06424454736539269,0.7066900210193195
900099007,SU SERVICIO TEMPORAL S.A.S.,SERVICIOS,Caribe,3,0.0,-0.00040480219103872434,-0.001214406573116173
900098143,ORGANIZACION EDYFICA S.A.,CONSTRUCCION,Andina,2,0.0,0.016886685270346518,0.033773370540693036
900018934,CONSTRUCTORA URBANO SAS,CONSTRUCCION,Andina,2,0.0,0.016886685270346518,0.033773370540693036
900099234,SUCDEN COLOMBIA SAS,COMERCIO,Andina,113,0.0,-0.006121467906595308,-0.6917258734452698
900018481,PEI ASSET MANAGEMENT S.A.S,INMOBILIARIO,Andina,5,1.0,0.21255403888306978,1.062770194415349
900017916,SERVICIOS ESPECIALIZADOS FCB S.A.S,SALUD,Andina,2,1.0,0.017577274013438324,0.03515454802687665
900099310,GRUPO INTEGRADO DE TRANSPORTE MASIVO SA,TRANSPORTE,Pacifico,20,2.0,0.09936124157186232,1.9872248314372465
900017459,INVERSIONES FALABELLA DE COLOMBIA S.A,FINANCIERO,Andina,9,8.0,0.8300598582694221,7.470538724424799
900017447,FALABELLA DE COLOMBIA S.A.,COMERCIO,Andina,231,1.0,0.01410609993010114,3.2585090838533635
900099942,DISTRIBUIDORA DE SUMINISTROS LA HACIENDA SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900017165,MAXIALIMENTOS SAS,MANUFACTURA,Andina,19,0.0,0.0010291206273983803,0.019553291920569225
900016811,DMT SOLUCIONES SAS,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
900018756,GRUPO AUTOPARTES,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
900027294,DOORS & TOPS S.A.S,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900093735,CYMETRIA GROUP SAS,TIC,Andina,4,1.0,0.030184011913266237,0.12073604765306495
900027833,MATHIESEN COLOMBIA SAS,COMERCIO,Andina,7,0.0,0.004716719694382831,0.03301703786067982
900087315,CONTACT & BUSINESS IT SAS,TIC,Andina,6,1.0,0.14444465941550744,0.8666679564930446
900038527,CORREDOR LOPEZ SAS,AGROPECUARIO,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900087414,RIOPAILA CASTILLA S.A.,MANUFACTURA,Pacifico,170,7.0,0.06376392347995546,10.839866991592428
900038521,MSL DE COLOMBIA LTDA,TRANSPORTE,Andina,10,1.0,0.03207711106917459,0.3207711106917459
900038232,CENTRAL TERMOELECTRICA EL MORRO 2 SAS ESP,ENERGETICO,Andina,40,-1.0,-0.03998618666907622,-1.5994474667630487
900087469,HOTELERIA INTERNACIONAL SA,ALIMENTICIO,Andina,4,0.0,0.007479389004915686,0.029917556019662745
900038024,ALIANZA DIAGNOSTICA S.A.,SALUD,Andina,6,0.0,0.0019457843033993908,0.011674705820396345
900087656,LINARES CONSTRUCCIONES SAS,CONSTRUCCION,Andina,7,0.0,0.0012551955603075824,0.008786368922153077
900037743,LINKTIC SAS,TIC,Andina,7,0.0,0.0012551955603075824,0.008786368922153077
900037572,GLOBO PETROL SAS,TRANSPORTE,Andina,3,0.0,0.03050592066434274,0.09151776199302822
900088112,AVIANCA ECUADOR S.A SUCURSAL COLOMBIA,TRANSPORTE,Andina,20,-1.0,-0.10085439825604875,-2.017087965120975
900037505,FELDA S.A.,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900037384,OINCO SAS,CONSTRUCCION,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
900088799,CONSTRUCTORA CONFUTURO S.A.S.,CONSTRUCCION,Caribe,3,0.0,0.028612821508434392,0.08583846452530318
900037353,ONCOMEDICAL I.P.S.  S.A.S,SALUD,Andina,3,1.0,0.22354857409367135,0.670645722281014
900037258,COMPANIA NACIONAL DE CABLES SAS,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900088915,EMPRESA AEREA DE SERVICIOS Y FACILITACION LOGISTICA INTEGRAL SA,TRANSPORTE,Andina,53,0.0,-0.044992897813200275,-2.3846235840996144
900036573,LACTEOS RANCHERO LLANOGRANDE S.A.S,MANUFACTURA,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
900089005,AMERISUR EXPLORACION COLOMBIA LIMITADA,MINERO,Andina,21,3.0,0.0824442473847972,1.7313291950807412
900038601,AIR CARGO PACK SAS,TRANSPORTE,Andina,3,0.0,0.003099634404333948,0.009298903213001843
900087151,CARTAGENA II SA,INMOBILIARIO,Caribe,36,35.0,1.0763324084410024,38.74796670387609
900038616,CBRE COLOMBIA SAS,INMOBILIARIO,Andina,8,0.0,0.03213597416232902,0.2570877932986322
900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,SALUD,Andina,15,0.0,0.0019457843033993908,0.02918676455099086
900040959,IINVERSIONES POWERFUEL SA,COMERCIO,Andina,2,0.0,0.0007287976306436259,0.0014575952612872517
900086415,SEGURIDAD EXPLORER LTDA,SERVICIOS,Andina,4,0.0,0.0012786994748448944,0.005114797899379578
900040916,COMPUORIENTE IMPORT AND EXPORT LTDA,COMERCIO,Caribe,7,0.0,0.0009368898126862299,0.00655822868880361
900040848,PIJAOS MOTOS SA,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900086521,MOUNTAIN FOOD SAS,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900040831,ADS PHARMA SAS,MANUFACTURA,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
900086664,FRIGOSUBA LTDA,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900040825,CJS INGENIERIA SAS,CONSTRUCCION,Andina,2,0.0,0.016886685270346518,0.033773370540693036
900040754,SERBAN COLOMBIA SAS,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
900036439,CAMACHO Y SANCHEZ CARODEY LTDA,TRANSPORTE,Orinoquia,3,0.0,0.03050592066434274,0.09151776199302822
900086745,DESARROLLADORA DE ZONAS FRANCAS SAS,INMOBILIARIO,Andina,3,1.0,0.17858854835545704,0.5357656450663711
900086865,SUMINISTROS D & P SAS,CONSTRUCCION,Andina,2,0.0,0.0010471033782649786,0.002094206756529957
900040299,ATLANTIC FS SAS,COMERCIO,Andina,57,1.0,0.04679177662118446,2.6671312674075143
900086880,POLLOS AL DIA SAS,AGROPECUARIO,Pacifico,9,0.0,0.0012551955603075824,0.011296760042768242
900040045,"""TTP WELL SERVICES SA  TTP WELL SERVICES SA",MINERO,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
900039999,BERLLANO SA,COMERCIO,Andina,26,0.0,0.00041088345806761977,0.010682969909758113
900087044,COLBEEF S.A.S,MANUFACTURA,Andina,4,0.0,0.0075208968339761555,0.030083587335904622
900039901,ENERTOTAL S.A. E.S.P.,ENERGETICO,Pacifico,7,1.0,0.108046341031278,0.756324387218946
900039770,VERAGAS SAS ESP,COMERCIO,Andina,2,0.0,0.016305844613079056,0.03261168922615811
900087145,MINA EL GRAN PORVENIR DEL LIBANO S.A,MINERO,Andina,7,0.0,0.008318280387422388,0.05822796271195672
900040346,HOSTDIME.COM.CO S.A.S,TIC,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
900036347,KAL TIRE MINING SA DE CV SUCURSAL COLOMBIA,COMERCIO,Caribe,9,0.0,0.0065740988075434345,0.05916688926789091
900089104,ENLACE OPERTATIVO S.A.,TIC,Andina,9,1.0,0.11298010414664025,1.0168209373197623
900035722,PROKSOL SAS,CONSTRUCCION,Andina,5,0.0,0.0022208633705889194,0.011104316852944596
900032159,TRANSFIRIENDO SA,TIC,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
900091709,LICENCIAS ON LINE SAS,TIC,Andina,29,0.0,0.0007291892056889726,0.021146486964980206
900031848,VASPORT SA,COMERCIO,Pacifico,4,0.0,0.0009368898126862299,0.0037475592507449198
900091746,LA FABRICA DE LA FELICIDAD S.A.S.,MANUFACTURA,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
900031833,ALIMENTOS PIPPO SAS,MANUFACTURA,Andina,10,1.0,0.07010065480361018,0.7010065480361017
900031681,COSECHA DEL VALLE SAS,AGROPECUARIO,Pacifico,4,0.0,0.0012551955603075824,0.00502078224123033
900031275,RT SAS,SERVICIOS,Andina,4,0.0,0.0012518845880553394,0.005007538352221358
900091949,DUWEST COLOMBIA SAS,COMERCIO,Andina,16,1.0,0.07147089492032098,1.1435343187251357
900031259,GRUPO LOMA SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900091585,ARCACOL SAS,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900031088,COMERCIALIZADORA INTERNACIONAL BANANEROS UNIDOS DE SANTA MARTA S.A.S.,COMERCIO,Caribe,63,0.0,-0.0022603655146181986,-0.14240302742094652
900030829,PROMOTORA CALEDONIA S.A.S,CONSTRUCCION,Andina,7,0.0,0.0012551955603075824,0.008786368922153077
